Codigo,Nome,Indice,Total,Não existe
2704203,Limoeiro de Anadia (AL),0.9982,2222,2218
2704302,Maceió (AL),0.9011,867156,781356
2704401,Major Isidoro (AL),0.9909,9512,9425
2704500,Maragogi (AL),0.7635,18591,14195
2704609,Maravilha (AL),0.9635,5117,4930
2704708,Marechal Deodoro (AL),0.8253,42981,35474
2704807,Maribondo (AL),0.9027,9949,8981
2704906,Mar Vermelho (AL),0.9994,1632,1631
2705002,Mata Grande (AL),0.9642,5646,5444
2705101,Matriz de Camaragibe (AL),0.9260,20263,18763
2705200,Messias (AL),0.9969,14010,13966
2705309,Minador do Negrão (AL),0.9987,2252,2249
2705408,Monteirópolis (AL),0.6318,2515,1589
2705507,Murici (AL),0.8591,20600,17697
2705606,Novo Lino (AL),0.9975,6927,6910
2705705,Olho d'Água das Flores (AL),0.8823,13912,12275
2705804,Olho d'Água do Casado (AL),0.9750,4002,3902
2705903,Olho d'Água Grande (AL),0.9383,1200,1126
2706000,Olivença (AL),0.9169,3115,2856
2706109,Ouro Branco (AL),0.9008,6846,6167
2706208,Palestina (AL),0.8589,3224,2769
2706307,Palmeira dos Índios (AL),0.8932,51439,45947
2706406,Pão de Açúcar (AL),0.9847,10750,10585
2706422,Pariconha (AL),0.9133,3022,2760
2706448,Paripueira (AL),0.9867,9275,9152
2706505,Passo de Camaragibe (AL),0.8833,5748,5077
2706604,Paulo Jacinto (AL),0.9765,4896,4781
2706703,Penedo (AL),0.9913,46760,46352
2706802,Piaçabuçu (AL),0.9890,10419,10304
2706901,Pilar (AL),0.9934,31759,31549
2707008,Pindoba (AL),1.0000,1619,1619
2707107,Piranhas (AL),0.9946,13056,12985
2707206,Poço das Trincheiras (AL),0.8910,2000,1782
2707305,Porto Calvo (AL),0.9450,20164,19055
2707404,Porto de Pedras (AL),0.9115,5753,5244
2707503,Porto Real do Colégio (AL),0.9724,6558,6377
2707602,Quebrangulo (AL),0.9830,6419,6310
2707701,Rio Largo (AL),0.9348,62783,58687
2707800,Roteiro (AL),0.7225,5802,4192
2707909,Santa Luzia do Norte (AL),0.9988,6632,6624
2708006,Santana do Ipanema (AL),0.8238,27075,22305
2708105,Santana do Mundaú (AL),0.9368,5509,5161
2708204,São Brás (AL),0.9843,3567,3511
2708303,São José da Laje (AL),0.9706,15193,14746
2708402,São José da Tapera (AL),0.9651,11609,11204
2708501,São Luís do Quitunde (AL),0.9877,21223,20963
2708600,São Miguel dos Campos (AL),0.9564,51076,48850
2708709,São Miguel dos Milagres (AL),0.9724,6149,5979
2708808,São Sebastião (AL),0.9461,12297,11634
2708907,Satuba (AL),0.9441,12792,12077
2708956,Senador Rui Palmeira (AL),0.8022,3892,3122
2709004,Tanque d'Arca (AL),1.0000,2360,2360
2709103,Taquarana (AL),0.9977,7299,7282
2709152,Teotônio Vilela (AL),0.8458,34967,29576
2709202,Traipu (AL),0.9643,8015,7729
2709301,União dos Palmares (AL),0.9097,45873,41730
2709400,Viçosa (AL),0.9195,18508,17019
2800100,Amparo de São Francisco (SE),0.9847,1834,1806
2800209,Aquidabã (SE),0.9908,11422,11317
2800308,Aracaju (SE),0.9477,566369,536775
2800407,Arauá (SE),0.9929,3388,3364
2800506,Areia Branca (SE),1.0000,7931,7931
2800605,Barra dos Coqueiros (SE),0.9874,19897,19646
2800670,Boquim (SE),0.9531,15318,14600
2800704,Brejo Grande (SE),0.9704,3981,3863
2801009,Campo do Brito (SE),0.9651,9472,9141
2801108,Canhoba (SE),1.0000,1495,1495
2801207,Canindé de São Francisco (SE),0.9444,14024,13244
2801306,Capela (SE),0.9921,15367,15246
2801405,Carira (SE),0.9583,11106,10643
2801504,Carmópolis (SE),0.9939,10708,10643
2801603,Cedro de São João (SE),0.9348,5032,4704
2801702,Cristinápolis (SE),0.9943,7707,7663
2801900,Cumbe (SE),1.0000,2271,2271
2802007,Divina Pastora (SE),1.0000,2093,2093
2802106,Estância (SE),0.9556,53286,50918
2802205,Feira Nova (SE),0.9843,3577,3521
2802304,Frei Paulo (SE),0.9706,8186,7945
2802403,Gararu (SE),0.9503,3585,3407
2802502,General Maynard (SE),1.0000,1843,1843
2802601,Gracho Cardoso (SE),1.0000,2703,2703
2802700,Ilha das Flores (SE),0.9939,5434,5401
2802809,Indiaroba (SE),0.9670,5579,5395
2802908,Itabaiana (SE),0.9697,65266,63289
2803005,Itabaianinha (SE),0.9918,15301,15176
2803104,Itabi (SE),0.9267,2728,2528
2803203,Itaporanga d'Ajuda (SE),0.6760,11823,7992
2803302,Japaratuba (SE),0.9952,7859,7821
2803401,Japoatã (SE),0.9907,4311,4271
2803500,Lagarto (SE),0.8929,46609,41617
2803609,Laranjeiras (SE),0.8329,20545,17112
2803708,Macambira (SE),0.9935,3061,3041
2803807,Malhada dos Bois (SE),1.0000,1599,1599
2803906,Malhador (SE),0.5814,5623,3269
2804003,Maruim (SE),0.9508,11129,10581
2804102,Moita Bonita (SE),0.9945,4583,4558
2804201,Monte Alegre de Sergipe (SE),0.9275,8028,7446
2804300,Muribeca (SE),0.9811,3285,3223
2804409,Neópolis (SE),0.9922,10490,10408
2804458,Nossa Senhora Aparecida (SE),0.9875,3450,3407
2804508,Nossa Senhora da Glória (SE),0.9681,21352,20671
2804607,Nossa Senhora das Dores (SE),0.9675,12409,12006
2804706,Nossa Senhora de Lourdes (SE),0.9693,3290,3189
2804805,Nossa Senhora do Socorro (SE),0.9747,156473,152510
2804904,Pacatuba (SE),0.9836,3101,3050
2805000,Pedra Mole (SE),0.9671,1184,1145
2805109,Pedrinhas (SE),0.9885,6451,6377
2805208,Pinhão (SE),0.9958,3775,3759
2805307,Pirambu (SE),0.9415,4891,4605
2805406,Poço Redondo (SE),0.9708,8519,8270
2805505,Poço Verde (SE),0.9941,12280,12207
2805604,Porto da Folha (SE),0.9565,9899,9468
2805703,Propriá (SE),0.9595,24256,23274
2805802,Riachão do Dantas (SE),0.9994,4872,4869
2805901,Riachuelo (SE),0.9453,8105,7662
2806008,Ribeirópolis (SE),0.9847,11210,11038
2806107,Rosário do Catete (SE),0.8722,7221,6298
2806206,Salgado (SE),0.9313,6671,6213
2806305,Santa Luzia do Itanhy (SE),1.0000,2915,2915
2806404,Santana do São Francisco (SE),0.9993,4499,4496
2806503,Santa Rosa de Lima (SE),0.9630,2134,2055
2806602,Santo Amaro das Brotas (SE),0.8506,8191,6967
2806701,São Cristóvão (SE),0.9424,66705,62861
2806800,São Domingos (SE),0.9850,4400,4334
2806909,São Francisco (SE),0.9962,2372,2363
2807006,São Miguel do Aleixo (SE),0.9965,1727,1721
2807105,Simão Dias (SE),0.9888,20348,20121
2807204,Siriri (SE),0.9807,3478,3411
2807303,Telha (SE),1.0000,1843,1843
2807402,Tobias Barreto (SE),0.9851,32136,31658
2807501,Tomar do Geru (SE),0.9998,5606,5605
2807600,Umbaúba (SE),0.9853,14550,14336
2900108,Abaíra (BA),0.9477,3725,3530
2900207,Abaré (BA),0.9841,8994,8851
2900306,Acajutiba (BA),0.9983,12727,12706
2900355,Adustina (BA),0.9455,5545,5243
2900405,Água Fria (BA),0.9950,5753,5724
2900504,Érico Cardoso (BA),1.0000,1999,1999
2900603,Aiquara (BA),0.9869,2673,2638
2900702,Alagoinhas (BA),0.9197,123051,113164
2900801,Alcobaça (BA),0.8407,11788,9910
2900900,Almadina (BA),0.9996,5067,5065
2901007,Amargosa (BA),0.9370,24819,23256
2901106,Amélia Rodrigues (BA),0.9124,19897,18155
2901155,América Dourada (BA),0.9888,10815,10694
2901205,Anagé (BA),0.7753,4904,3802
2901304,Andaraí (BA),0.9956,7730,7696
2901353,Andorinha (BA),0.9348,6199,5795
2901403,Angical (BA),1.0000,6516,6516
2901502,Anguera (BA),0.9716,4296,4174
2901601,Antas (BA),0.9935,6313,6272
2901700,Antônio Cardoso (BA),0.9988,3218,3214
2901809,Antônio Gonçalves (BA),0.9198,5770,5307
2901908,Aporá (BA),0.9983,8471,8457
2901957,Apuarema (BA),0.9413,5112,4812
2902005,Aracatu (BA),0.8487,3933,3338
2902054,Araças (BA),1.0000,5737,5737
2902104,Araci (BA),0.9540,19588,18687
2902203,Aramari (BA),0.9941,5105,5075
2902252,Arataca (BA),0.9749,5579,5439
2902302,Aratuípe (BA),1.0000,5490,5490
2902401,Aurelino Leal (BA),0.9435,11422,10777
2902500,Baianópolis (BA),0.9836,3481,3424
2902609,Baixa Grande (BA),0.9917,8309,8240
2902658,Banzaê (BA),1.0000,4031,4031
2902708,Barra (BA),0.9715,22410,21771
2902807,Barra da Estiva (BA),0.9871,10379,10245
2902906,Barra do Choça (BA),0.9898,22392,22164
2903003,Barra do Mendes (BA),0.9857,6239,6150
2903102,Barra do Rocha (BA),1.0000,3791,3791
2903201,Barreiras (BA),0.9011,123286,111090
2903235,Barro Alto (BA),0.9153,6703,6135
2903276,Barrocas (BA),0.9725,5683,5527
2903300,Barro Preto (BA),0.9735,5293,5153
2903409,Belmonte (BA),0.9989,11305,11293
2903508,Belo Campo (BA),0.9836,8973,8826
2903607,Biritinga (BA),0.9980,3502,3495
2903706,Boa Nova (BA),0.9974,5788,5773
2903805,Boa Vista do Tupim (BA),0.9915,6586,6530
2903904,Bom Jesus da Lapa (BA),0.8233,42758,35203
2903953,Bom Jesus da Serra (BA),0.8344,2766,2308
2904001,Boninal (BA),1.0000,4598,4598
2904050,Bonito (BA),0.9778,6227,6089
2904100,Boquira (BA),0.9860,7350,7247
2904209,Botuporã (BA),0.9902,4072,4032
2904308,Brejões (BA),0.9679,4918,4760
2904407,Brejolândia (BA),0.8814,1964,1731
2904506,Brotas de Macaúbas (BA),0.9572,3108,2975
2904605,Brumado (BA),0.9725,45050,43813
2904704,Buerarema (BA),0.9368,15244,14280
2904753,Buritirama (BA),0.9909,7897,7825
2904803,Caatiba (BA),1.0000,5396,5396
2904852,Cabaceiras do Paraguaçu (BA),0.9972,4640,4627
2904902,Cachoeira (BA),0.9391,16311,15317
2905008,Caculé (BA),0.9985,13296,13276
2905107,Caém (BA),0.9376,3652,3424
2905156,Caetanos (BA),0.9661,3272,3161
2905206,Caetité (BA),0.9585,28310,27135
2905305,Cafarnaum (BA),0.5601,10536,5901
2905404,Cairu (BA),1.0000,8105,8105
2905503,Caldeirão Grande (BA),0.9974,4543,4531
2905602,Camacan (BA),0.9563,24619,23543
2905701,Camaçari (BA),0.6158,92690,57078
2905800,Camamu (BA),0.9908,15575,15432
2905909,Campo Alegre de Lourdes (BA),0.9440,8108,7654
2906006,Campo Formoso (BA),0.9413,24781,23326
2906105,Canápolis (BA),0.9953,3218,3203
2906204,Canarana (BA),0.9218,11410,10518
2906303,Canavieiras (BA),0.9808,25807,25312
2906402,Candeal (BA),0.9873,3466,3422
2906501,Candeias (BA),0.8819,67850,59834
2906600,Candiba (BA),1.0000,7716,7716
2906709,Cândido Sales (BA),0.9302,19272,17926
2906808,Cansanção (BA),0.7981,11008,8786
2906824,Canudos (BA),0.9921,8616,8548
2906857,Capela do Alto Alegre (BA),0.9889,5591,5529
2906873,Capim Grosso (BA),0.8743,21650,18929
2906899,Caraíbas (BA),1.0000,2499,2499
2906907,Caravelas (BA),0.9855,11244,11081
2907004,Cardeal da Silva (BA),0.8537,2892,2469
2907103,Carinhanha (BA),0.8160,12545,10237
2907202,Casa Nova (BA),0.7645,37467,28643
2907301,Castro Alves (BA),0.8737,15657,13680
2907400,Catolândia (BA),0.9275,966,896
2907509,Catu (BA),0.8704,42694,37162
2907558,Caturama (BA),0.9886,2369,2342
2907608,Central (BA),0.9275,8149,7558
2907707,Chorrochó (BA),0.9196,2623,2412
2907806,Cícero Dantas (BA),0.9100,17678,16087
2907905,Cipó (BA),0.8595,11270,9687
2908002,Coaraci (BA),0.9812,19110,18751
2908101,Cocos (BA),0.8972,8542,7664
2908200,Conceição da Feira (BA),0.9982,13111,13088
2908309,Conceição do Almeida (BA),0.9733,7892,7681
2908408,Conceição do Coité (BA),0.8728,36238,31627
2908507,Conceição do Jacuípe (BA),0.9361,23503,22000
2908606,Conde (BA),0.9567,11992,11473
2908705,Condeúba (BA),0.9958,7461,7430
2908804,Contendas do Sincorá (BA),1.0000,2269,2269
2908903,Coração de Maria (BA),0.9903,9369,9278
2909000,Cordeiros (BA),0.9659,2551,2464
2909109,Coribe (BA),0.9796,6135,6010
2909208,Coronel João Sá (BA),0.9232,7031,6491
2909307,Correntina (BA),0.8550,12554,10734
2909406,Cotegipe (BA),0.9133,6610,6037
2909505,Cravolândia (BA),0.9953,3175,3160
2909604,Crisópolis (BA),0.9743,8586,8365
2909703,Cristópolis (BA),0.9856,3129,3084
2909802,Cruz das Almas (BA),0.9174,49772,45661
2909901,Curaçá (BA),0.9437,13705,12933
2910008,Dário Meira (BA),0.9980,5085,5075
2910057,Dias d'Ávila (BA),0.8217,62343,51230
2910107,Dom Basílio (BA),1.0000,2237,2237
2910206,Dom Macedo Costa (BA),1.0000,1761,1761
2910305,Elísio Medrado (BA),0.9766,3245,3169
2910404,Encruzilhada (BA),0.9912,4193,4156
2910503,Entre Rios (BA),0.8594,23777,20433
2910602,Esplanada (BA),0.9755,20734,20225
2910701,Euclides da Cunha (BA),0.9663,27352,26429
2910727,Eunápolis (BA),0.9495,93118,88418
2910750,Fátima (BA),0.9902,6905,6837
2910776,Feira da Mata (BA),0.7188,3222,2316
2910800,Feira de Santana (BA),0.9373,471066,441528
2910859,Filadélfia (BA),0.8076,9012,7278
2910909,Firmino Alves (BA),1.0000,4319,4319
2911006,Floresta Azul (BA),0.9947,7325,7286
2911105,Formosa do Rio Preto (BA),0.9980,13611,13584
2911204,Gandu (BA),0.8430,24760,20872
2911253,Gavião (BA),0.7903,2523,1994
2911303,Gentio do Ouro (BA),0.9921,5348,5306
2911402,Glória (BA),0.5475,2813,1540
2911501,Gongogi (BA),0.9884,5334,5272
2911600,Governador Mangabeira (BA),0.9368,7408,6940
2911659,Guajeru (BA),0.9435,2070,1953
2911709,Guanambi (BA),0.9383,62382,58535
2911808,Guaratinga (BA),0.9804,10386,10182
2911857,Heliópolis (BA),0.9902,5413,5360
2911907,Iaçu (BA),0.9165,20124,18444
2912004,Ibiassucê (BA),0.9632,4706,4533
2912103,Ibicaraí (BA),0.8727,17830,15560
2912202,Ibicoara (BA),0.9513,10917,10385
2912301,Ibicuí (BA),0.9908,11860,11751
2912400,Ibipeba (BA),0.9856,10018,9874
2912509,Ibipitanga (BA),1.0000,5153,5153
2912608,Ibiquera (BA),0.9984,2457,2453
2912707,Ibirapitanga (BA),0.9231,6154,5681
2912806,Ibirapuã (BA),1.0000,4521,4521
2912905,Ibirataia (BA),0.9910,15716,15574
2913002,Ibitiara (BA),1.0000,3426,3426
2913101,Ibititá (BA),0.9273,8310,7706
2913200,Ibotirama (BA),0.9105,19424,17685
2913309,Ichu (BA),0.9932,3365,3342
2913408,Igaporã (BA),1.0000,7858,7858
2913457,Igrapiúna (BA),0.9977,4257,4247
2913507,Iguaí (BA),0.8588,14538,12485
2913606,Ilhéus (BA),0.9281,130282,120910
2913705,Inhambupe (BA),0.9784,15591,15254
2913804,Ipecaetá (BA),0.9593,2630,2523
2913903,Ipiaú (BA),0.9421,40187,37859
2914000,Ipirá (BA),0.9650,28959,27946
2914109,Ipupiara (BA),0.9889,5969,5903
2914208,Irajuba (BA),0.9869,3273,3230
2914307,Iramaia (BA),0.9955,5392,5368
2914406,Iraquara (BA),0.9529,6746,6428
2914505,Irará (BA),0.9944,11161,11098
2914604,Irecê (BA),0.8830,60828,53713
2914653,Itabela (BA),0.9813,21160,20764
2914703,Itaberaba (BA),0.9854,48344,47636
2914802,Itabuna (BA),0.9049,198171,179328
2914901,Itacaré (BA),0.9511,13281,12632
2915007,Itaeté (BA),0.9926,6186,6140
2915106,Itagi (BA),0.9966,10202,10167
2915205,Itagibá (BA),0.9845,9519,9371
2915304,Itagimirim (BA),0.9911,5643,5593
2915353,Itaguaçu da Bahia (BA),1.0000,2591,2591
2915403,Itaju do Colônia (BA),0.9997,5857,5855
2915502,Itajuípe (BA),0.9780,16830,16460
2915601,Itamaraju (BA),0.8389,49520,41542
2915700,Itamari (BA),0.9860,5805,5724
2915809,Itambé (BA),0.9561,19651,18788
2915908,Itanagra (BA),0.7272,2324,1690
2916005,Itanhém (BA),1.0000,14179,14179
2916104,Itaparica (BA),0.9542,19132,18256
2916203,Itapé (BA),0.9933,7156,7108
2916302,Itapebi (BA),0.9357,8242,7712
2916401,Itapetinga (BA),0.9503,66156,62867
2916500,Itapicuru (BA),0.9274,6665,6181
2916609,Itapitanga (BA),1.0000,7553,7553
2916708,Itaquara (BA),0.7618,4601,3505
2916807,Itarantim (BA),0.9587,15281,14650
2916856,Itatim (BA),0.9407,10082,9484
2916906,Itiruçu (BA),0.9971,9509,9481
2917003,Itiúba (BA),0.6510,9689,6308
2917102,Itororó (BA),0.9062,18067,16373
2917201,Ituaçu (BA),0.8703,7126,6202
2917300,Ituberá (BA),0.9767,19144,18697
2917334,Iuiú (BA),0.8002,5275,4221
2917359,Jaborandi (BA),0.9769,3036,2966
2917409,Jacaraci (BA),0.9652,4913,4742
2917508,Jacobina (BA),0.9150,55759,51020
2917607,Jaguaquara (BA),0.9848,38774,38184
2917706,Jaguarari (BA),0.7978,16563,13214
2917805,Jaguaripe (BA),0.9807,5175,5075
2917904,Jandaíra (BA),0.9795,6105,5980
2918001,Jequié (BA),0.9389,138570,130109
2918100,Jeremoabo (BA),0.9562,17360,16600
2918209,Jiquiriçá (BA),0.9970,5576,5559
2918308,Jitaúna (BA),0.9984,9231,9216
2918357,João Dourado (BA),0.9940,13713,13631
2918407,Juazeiro (BA),0.8479,160520,136111
2918456,Jucuruçu (BA),0.9947,2276,2264
2918506,Jussara (BA),0.9415,10047,9459
2918555,Jussari (BA),0.9624,4867,4684
2918605,Jussiape (BA),0.8555,3066,2623
2918704,Lafaiete Coutinho (BA),1.0000,2104,2104
2918753,Lagoa Real (BA),1.0000,2806,2806
2918803,Laje (BA),1.0000,5794,5794
2918902,Lajedão (BA),0.9729,2069,2013
2919009,Lajedinho (BA),1.0000,1243,1243
2919058,Lajedo do Tabocal (BA),1.0000,5144,5144
2919108,Lamarão (BA),0.7943,2081,1653
2919157,Lapão (BA),0.9962,10036,9998
2919207,Lauro de Freitas (BA),0.9195,151542,139340
2919306,Lençóis (BA),0.9771,7915,7734
2919405,Licínio de Almeida (BA),0.9914,6253,6199
2919504,Livramento de Nossa Senhora (BA),0.8535,20504,17501
2919553,Luís Eduardo Magalhães (BA),0.9819,54662,53673
2919603,Macajuba (BA),0.9980,6858,6844
2919702,Macarani (BA),0.9968,13622,13579
2919801,Macaúbas (BA),0.9897,15391,15233
2919900,Macururé (BA),0.9975,2849,2842
2919926,Madre de Deus (BA),1.0000,16807,16807
2919959,Maetinga (BA),0.9936,2808,2790
2920007,Maiquinique (BA),0.9970,6905,6884
2920106,Mairi (BA),0.9878,11095,10960
2920205,Malhada (BA),0.9617,6557,6306
2920304,Malhada de Pedras (BA),0.9916,3230,3203
2920403,Manoel Vitorino (BA),0.9980,7355,7340
2920452,Mansidão (BA),0.9381,4736,4443
2920502,Maracás (BA),0.9879,17664,17451
2920601,Maragogipe (BA),0.9442,24930,23538
2920700,Maraú (BA),0.9965,3472,3460
2920809,Marcionílio Souza (BA),0.9941,5297,5266
2920908,Mascote (BA),0.9256,11632,10767
2921005,Mata de São João (BA),0.9351,29751,27819
2921054,Matina (BA),0.9241,3463,3200
2921104,Medeiros Neto (BA),0.9883,17042,16843
2921203,Miguel Calmon (BA),0.9757,16041,15652
2921302,Milagres (BA),0.9977,7758,7740
2921401,Mirangaba (BA),0.8367,7469,6249
2921450,Mirante (BA),0.9989,1809,1807
2921500,Monte Santo (BA),0.9549,8832,8434
2921609,Morpará (BA),0.9928,5525,5485
2921708,Morro do Chapéu (BA),0.9365,20213,18929
2921807,Mortugaba (BA),0.9144,5887,5383
2921906,Mucugê (BA),0.9976,4152,4142
2922003,Mucuri (BA),0.9554,27358,26139
2922052,Mulungu do Morro (BA),0.8708,5913,5149
2922102,Mundo Novo (BA),0.9599,13529,12986
2922201,Muniz Ferreira (BA),1.0000,3391,3391
2922250,Muquém de São Francisco (BA),1.0000,1283,1283
2922300,Muritiba (BA),0.8974,18036,16186
2922409,Mutuípe (BA),0.9994,9650,9644
2922508,Nazaré (BA),0.9750,22804,22234
2922607,Nilo Peçanha (BA),0.9626,3102,2986
2922656,Nordestina (BA),0.9862,3917,3863
2922706,Nova Canaã (BA),0.9390,6850,6432
2922730,Nova Fátima (BA),0.9943,5046,5017
2922755,Nova Ibiá (BA),0.9993,2801,2799
2922805,Nova Itarana (BA),0.9882,2715,2683
2922854,Nova Redenção (BA),0.9721,5227,5081
2922904,Nova Soure (BA),0.9906,11703,11593
2923001,Nova Viçosa (BA),0.9892,33392,33030
2923035,Novo Horizonte (BA),0.9811,3483,3417
2923050,Novo Triunfo (BA),0.9586,7493,7183
2923100,Olindina (BA),0.9472,12747,12074
2923209,Oliveira dos Brejinhos (BA),0.9257,6584,6095
2923308,Ouriçangas (BA),0.9529,2758,2628
2923357,Ourolândia (BA),0.9239,6337,5855
2923407,Palmas de Monte Alto (BA),0.9773,9829,9606
2923506,Palmeiras (BA),0.9286,5194,4823
2923605,Paramirim (BA),0.9615,9999,9614
2923704,Paratinga (BA),0.7231,10885,7871
2923803,Paripiranga (BA),0.9442,9472,8943
2923902,Pau Brasil (BA),0.9733,7371,7174
2924009,Paulo Afonso (BA),0.7207,93009,67034
2924058,Pé de Serra (BA),0.9423,5145,4848
2924108,Pedrão (BA),0.6482,1714,1111
2924207,Pedro Alexandre (BA),0.8334,2785,2321
2924306,Piatã (BA),0.9779,7610,7442
2924405,Pilão Arcado (BA),0.8527,11011,9389
2924504,Pindaí (BA),0.9423,4314,4065
2924603,Pindobaçu (BA),0.9813,11203,10994
2924652,Pintadas (BA),0.9820,5825,5720
2924678,Piraí do Norte (BA),0.9934,3636,3612
2924702,Piripá (BA),0.8539,6152,5253
2924801,Piritiba (BA),0.9684,15107,14629
2924900,Planaltino (BA),1.0000,3618,3618
2925006,Planalto (BA),0.9731,14844,14445
2925105,Poções (BA),0.9852,34582,34071
2925204,Pojuca (BA),0.8423,28337,23869
2925253,Ponto Novo (BA),0.9791,8367,8192
2925303,Porto Seguro (BA),0.9242,103240,95418
2925402,Potiraguá (BA),0.9828,6580,6467
2925501,Prado (BA),0.8822,15376,13564
2925600,Presidente Dutra (BA),0.9946,9024,8975
2925709,Presidente Jânio Quadros (BA),0.6957,4184,2911
2925758,Presidente Tancredo Neves (BA),0.9746,9491,9250
2925808,Queimadas (BA),0.9077,12431,11284
2925907,Quijingue (BA),0.9719,6374,6195
2925931,Quixabeira (BA),0.9967,3659,3647
2925956,Rafael Jambeiro (BA),0.9327,6832,6372
2926004,Remanso (BA),0.9526,23391,22282
2926103,Retirolândia (BA),0.9641,6707,6466
2926202,Riachão das Neves (BA),0.9783,10714,10482
2926301,Riachão do Jacuípe (BA),0.9560,19849,18975
2926400,Riacho de Santana (BA),0.9583,13063,12518
2926509,Ribeira do Amparo (BA),0.9843,1912,1882
2926608,Ribeira do Pombal (BA),0.6923,29716,20573
2926657,Ribeirão do Largo (BA),0.9616,4630,4452
2926707,Rio de Contas (BA),0.9960,6307,6282
2926806,Rio do Antônio (BA),0.9866,5989,5909
2926905,Rio do Pires (BA),0.9985,5258,5250
2927002,Rio Real (BA),0.9820,23269,22850
2927101,Rodelas (BA),0.9464,6514,6165
2927200,Ruy Barbosa (BA),0.9519,22012,20953
2927309,Salinas da Margarida (BA),0.9404,5943,5589
2927408,Salvador (BA),0.9392,1955661,1836691
2927507,Santa Bárbara (BA),0.9531,8657,8251
2927606,Santa Brígida (BA),0.6927,5575,3862
